#f, DARM, CARM, MICH, PRC, SRC
41843,-4.5588e-19+1.9711e-20i,2.3628e-09+3.8001e-10i,1.9953e-16+1.6687e-16i,1.452e-16+2.6053e-16i,4.1132e-16+5.3888e-16i
42426,-4.3059e-19+7.3786e-21i,2.3708e-09+3.7781e-10i,2.1919e-16+1.63e-16i,1.4499e-16+2.6494e-16i,4.6523e-16+6.9488e-16i
43016,-4.0367e-19-3.9288e-21i,2.369e-09+3.7527e-10i,1.8898e-16+1.0884e-16i,1.4459e-16+2.6992e-16i,4.9331e-16+2.9014e-16i
43615,-3.7508e-19-1.4084e-20i,2.3782e-09+3.7684e-10i,1.8743e-16+1.496e-16i,1.4453e-16+2.7509e-16i,4.1848e-16+4.0772e-16i
44223,-3.4481e-19-2.2954e-20i,2.3862e-09+3.7548e-10i,1.924e-16+1.582e-16i,1.4439e-16+2.8091e-16i,4.0946e-16+4.453e-16i
44839,-3.1284e-19-3.04e-20i,2.3949e-09+3.7329e-10i,1.9643e-16+1.6259e-16i,1.4429e-16+2.8786e-16i,4.0583e-16+4.6662e-16i
45463,-2.7915e-19-3.628e-20i,2.4056e-09+3.6938e-10i,2.0011e-16+1.6569e-16i,1.4438e-16+2.9715e-16i,4.0353e-16+4.8247e-16i
46096,-2.4376e-19-4.0447e-20i,2.4205e-09+3.6279e-10i,2.0376e-16+1.6816e-16i,1.4528e-16+3.1288e-16i,4.0182e-16+4.9575e-16i
46738,-2.0666e-19-4.2753e-20i,2.4629e-09+3.3457e-10i,2.0805e-16+1.7014e-16i,1.5505e-16+3.6639e-16i,4.0033e-16+5.0769e-16i
47389,-1.6787e-19-4.3048e-20i,2.2339e-09+3.5682e-10i,2.1304e-16+1.7142e-16i,1.6025e-16+1.8077e-16i,3.9891e-16+5.1895e-16i
48049,-1.2744e-19-4.1193e-20i,2.3656e-09+3.8452e-10i,2.1939e-16+1.7143e-16i,1.4304e-16+2.6381e-16i,3.9756e-16+5.2984e-16i
48718,-8.5504e-20-3.708e-20i,2.3897e-09+3.8059e-10i,2.2819e-16+1.6779e-16i,1.4176e-16+2.8285e-16i,3.9623e-16+5.4055e-16i
49396,-4.2651e-20-3.0759e-20i,2.4024e-09+3.7979e-10i,2.3612e-16+1.4972e-16i,1.4092e-16+2.9415e-16i,3.9493e-16+5.512e-16i
50084,1.3335e-21-7.8561e-21i,2.422e-09+3.4762e-10i,1.7671e-16-9.9178e-17i,1.4363e-16+3.0642e-16i,3.9361e-16+5.6182e-16i
50782,5.3305e-20-6.2446e-21i,2.4266e-09+3.6448e-10i,1.726e-16+1.6281e-16i,1.409e-16+3.1492e-16i,3.9225e-16+5.7276e-16i
51489,1.013e-19+8.3685e-21i,2.4393e-09+3.6101e-10i,1.9028e-16+1.8107e-16i,1.4021e-16+3.2836e-16i,3.9091e-16+5.839e-16i
52206,1.5109e-19+2.6658e-20i,2.4628e-09+3.4976e-10i,2.0073e-16+1.8743e-16i,1.4005e-16+3.5615e-16i,3.8954e-16+5.9543e-16i
52933,2.0235e-19+4.8389e-20i,2.5583e-09+1.7936e-10i,2.0817e-16+1.9133e-16i,4.093e-16+7.3958e-16i,3.8811e-16+6.076e-16i
53670,2.5491e-19+7.363e-20i,2.3673e-09+3.7721e-10i,2.1445e-16+1.9458e-16i,1.4778e-16+2.6522e-16i,3.8659e-16+6.2077e-16i
54417,3.0866e-19+1.0249e-19i,2.4085e-09+3.7226e-10i,2.2016e-16+1.9842e-16i,1.426e-16+2.985e-16i,3.8513e-16+6.3586e-16i
55175,3.6346e-19+1.3509e-19i,2.4237e-09+3.6916e-10i,2.2778e-16+2.0205e-16i,1.4109e-16+3.1241e-16i,3.8327e-16+6.5392e-16i
55943,4.1916e-19+1.7152e-19i,2.4336e-09+3.6614e-10i,2.3804e-16+2.0781e-16i,1.4022e-16+3.2182e-16i,3.8114e-16+6.814e-16i
56722,4.7563e-19+2.1188e-19i,2.4419e-09+3.6342e-10i,2.6447e-16+2.2189e-16i,1.3956e-16+3.2943e-16i,3.8059e-16+7.4918e-16i
57512,5.3269e-19+2.5623e-19i,2.4424e-09+3.5315e-10i,1.626e-16+2.5127e-17i,1.3864e-16+3.3646e-16i,6.5537e-16+3.1011e-16i
58313,5.9016e-19+3.0463e-19i,2.4508e-09+3.595e-10i,2.0181e-16+1.7785e-16i,1.3849e-16+3.4268e-16i,3.9601e-16+5.8437e-16i
59125,6.4785e-19+3.5709e-19i,2.457e-09+3.5759e-10i,2.1716e-16+1.906e-16i,1.3799e-16+3.487e-16i,3.8623e-16+6.3139e-16i
59948,7.0555e-19+4.1361e-19i,2.4629e-09+3.5521e-10i,2.2504e-16+1.9572e-16i,1.3748e-16+3.5457e-16i,3.8236e-16+6.5547e-16i
60783,7.6303e-19+4.7414e-19i,2.4664e-09+3.5249e-10i,2.3039e-16+1.9938e-16i,1.3702e-16+3.6038e-16i,3.7988e-16+6.7326e-16i
61630,8.2004e-19+5.3861e-19i,2.4711e-09+3.5107e-10i,2.351e-16+2.02e-16i,1.3653e-16+3.6614e-16i,3.7791e-16+6.8853e-16i
62488,8.7632e-19+6.0688e-19i,2.4756e-09+3.4923e-10i,2.393e-16+2.0417e-16i,1.3604e-16+3.7187e-16i,3.7611e-16+7.0248e-16i
63358,9.316e-19+6.788e-19i,2.4799e-09+3.4731e-10i,2.4322e-16+2.0609e-16i,1.3554e-16+3.776e-16i,3.7442e-16+7.1578e-16i
64240,9.8557e-19+7.5414e-19i,2.4841e-09+3.4536e-10i,2.4704e-16+2.0796e-16i,1.3503e-16+3.8335e-16i,3.7277e-16+7.2883e-16i
65135,1.0379e-18+8.3263e-19i,2.4882e-09+3.434e-10i,2.5058e-16+2.085e-16i,1.3452e-16+3.8913e-16i,3.7139e-16+7.4074e-16i
66042,1.0884e-18+9.1394e-19i,2.4921e-09+3.4141e-10i,2.5401e-16+2.1043e-16i,1.3399e-16+3.9494e-16i,3.6959e-16+7.5367e-16i
66962,1.1365e-18+9.9766e-19i,2.496e-09+3.3941e-10i,2.575e-16+2.1183e-16i,1.3345e-16+4.008e-16i,3.6796e-16+7.6627e-16i
67894,1.182e-18+1.0833e-18i,2.4998e-09+3.374e-10i,2.6095e-16+2.131e-16i,1.329e-16+4.0671e-16i,3.6634e-16+7.7885e-16i
68840,1.2245e-18+1.1704e-18i,2.5035e-09+3.3538e-10i,2.6438e-16+2.1428e-16i,1.3233e-16+4.1268e-16i,3.647e-16+7.9147e-16i
69798,1.2637e-18+1.2583e-18i,2.5071e-09+3.3334e-10i,2.6779e-16+2.1538e-16i,1.3175e-16+4.1871e-16i,3.6304e-16+8.0416e-16i
70770,1.299e-18+1.3463e-18i,2.5107e-09+3.313e-10i,2.712e-16+2.1641e-16i,1.3116e-16+4.248e-16i,3.6137e-16+8.1694e-16i
71756,1.3302e-18+1.4335e-18i,2.5142e-09+3.2925e-10i,2.746e-16+2.1737e-16i,1.3055e-16+4.3096e-16i,3.5966e-16+8.2983e-16i
72755,1.3568e-18+1.5193e-18i,2.5176e-09+3.2718e-10i,2.78e-16+2.1826e-16i,1.2992e-16+4.372e-16i,3.5793e-16+8.4284e-16i
73768,1.3784e-18+1.6025e-18i,2.5209e-09+3.2512e-10i,2.814e-16+2.1909e-16i,1.2928e-16+4.4351e-16i,3.5617e-16+8.5599e-16i
74795,1.3947e-18+1.6822e-18i,2.5242e-09+3.2304e-10i,2.848e-16+2.1986e-16i,1.2862e-16+4.499e-16i,3.5437e-16+8.6929e-16i
75837,1.4051e-18+1.7572e-18i,2.5274e-09+3.2096e-10i,2.8821e-16+2.2056e-16i,1.2794e-16+4.5637e-16i,3.5254e-16+8.8274e-16i
76893,1.4094e-18+1.8263e-18i,2.5305e-09+3.1888e-10i,2.9162e-16+2.2121e-16i,1.2725e-16+4.6294e-16i,3.5067e-16+8.9638e-16i
77964,1.407e-18+1.8881e-18i,2.5336e-09+3.1679e-10i,2.9504e-16+2.2179e-16i,1.2653e-16+4.6959e-16i,3.4877e-16+9.102e-16i
79049,1.3978e-18+1.9414e-18i,2.5366e-09+3.147e-10i,2.9847e-16+2.2231e-16i,1.258e-16+4.7634e-16i,3.4681e-16+9.2423e-16i
80150,1.3812e-18+1.9846e-18i,2.5396e-09+3.126e-10i,3.0192e-16+2.2278e-16i,1.2504e-16+4.8319e-16i,3.4482e-16+9.3848e-16i
81266,1.357e-18+2.0161e-18i,2.5425e-09+3.105e-10i,3.0538e-16+2.2318e-16i,1.2426e-16+4.9014e-16i,3.4277e-16+9.5299e-16i
82398,1.3248e-18+2.0345e-18i,2.5454e-09+3.084e-10i,3.0887e-16+2.2353e-16i,1.2346e-16+4.9721e-16i,3.4067e-16+9.6778e-16i
83545,1.2845e-18+2.038e-18i,2.5482e-09+3.0629e-10i,3.1239e-16+2.2382e-16i,1.2264e-16+5.044e-16i,3.3852e-16+9.8294e-16i
84709,1.2357e-18+2.0249e-18i,2.5509e-09+3.0418e-10i,3.1603e-16+2.2402e-16i,1.2179e-16+5.1173e-16i,3.3635e-16+9.9859e-16i
85888,1.1784e-18+1.9937e-18i,2.5537e-09+3.0206e-10i,3.1938e-16+2.2429e-16i,1.2092e-16+5.1922e-16i,3.3387e-16+1.0144e-15i
87084,1.1123e-18+1.9425e-18i,2.5564e-09+2.9991e-10i,3.2324e-16+2.2439e-16i,1.2002e-16+5.2688e-16i,3.3152e-16+1.0315e-15i
88297,1.0374e-18+1.8698e-18i,2.559e-09+2.9774e-10i,3.2725e-16+2.2446e-16i,1.1909e-16+5.3476e-16i,3.2899e-16+1.0499e-15i
89527,9.5383e-19+1.7739e-18i,2.5616e-09+2.9545e-10i,3.317e-16+2.2449e-16i,1.1815e-16+5.4293e-16i,3.2627e-16+1.0712e-15i
90773,8.6155e-19+1.6533e-18i,2.5644e-09+2.9322e-10i,3.3798e-16+2.2446e-16i,1.1711e-16+5.5143e-16i,3.2283e-16+1.1005e-15i
92037,7.6076e-19+1.5066e-18i,2.5675e-09+2.9042e-10i,3.5539e-16+2.2381e-16i,1.1607e-16+5.6051e-16i,3.1764e-16+1.1888e-15i
93319,6.5173e-19+1.3327e-18i,2.5693e-09+2.8898e-10i,3.1628e-16+2.2162e-16i,1.1489e-16+5.7087e-16i,3.3209e-16+1.0011e-15i
94618,5.3482e-19+1.1304e-18i,2.5731e-09+2.8525e-10i,3.3364e-16+2.2329e-16i,1.1366e-16+5.8363e-16i,3.2102e-16+1.0807e-15i
95936,4.1049e-19+8.9905e-19i,2.5791e-09+2.7913e-10i,3.4003e-16+2.2335e-16i,1.1216e-16+6.0761e-16i,3.1715e-16+1.1104e-15i
97272,2.7935e-19+6.3804e-19i,2.5206e-09+3.3045e-10i,3.4439e-16+2.2298e-16i,1.2751e-16+4.4874e-16i,3.1367e-16+1.133e-15i
98627,1.4225e-19+3.4721e-19i,2.5716e-09+2.9051e-10i,3.4839e-16+2.2261e-16i,1.1144e-16+5.7762e-16i,3.1049e-16+1.1536e-15i
1e+05,-6.707e-22+1.0075e-20i,2.587e-09+2.3504e-10i,3.512e-16+2.2256e-16i,1.1801e-16+6.1732e-16i,3.0756e-16+1.1734e-15i
